EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,JobFunctionDescription,GenderCode,,,.,,,,
2864,Luke,Heath,16-May-22,,Production Technician II,Jeffrey Robinson,MSC,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Technician,Male,,,,,,,
2865,Esperanza,Horne,10-May-22,17-Oct-22,Production Technician II,Jeremy Frey,TNS,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Production       ,General - Con,Foreman,Female,,,,,,,
2866,Jadon,Mata,16-Nov-21,,Production Technician II,Danielle Rangel,BPC,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,Driller,Female,,,,,,,
2867,Gillian,Hawkins,25-Feb-19,,Production Technician II,Matthew Payne,CCDR,Active,Part-Time,Zone A,Temporary,Production       ,Technology / It,Manager,Female,,,,,,,
2868,Lisa,Griffin,01-Jul-22,,Production Technician I,Christopher Clark,TNS,Active,Full-Time,Zone A,Temporary,Production       ,Executive,Vp,Male,,,,,,,
2869,Nelson,Carpenter,17-Dec-22,,Production Technician I,Emily Williamson,PYZ,Active,Contract,Zone A,Full-Time,Production       ,Aerial,Lineman,Male,,,,,,,
2870,Sanai,Sweeney,26-Jul-23,31-Jul-23,Production Technician I,David Mccormick,WBL,Active,Part-Time,Zone B,Part-Time,Production       ,Sales & Marketing,Vp,Male,,,,,,,
2871,Tania,Taylor,11-Mar-22,02-Aug-22,Production Technician I,Christina Smith,NEL,Active,Contract,Zone A,Part-Time,Production       ,Catv,Project Manager,Male,,,,,,,
2872,Greta,Horne,29-Jun-20,20-May-21,Production Technician I,Steven Myers,PL,Active,Contract,Zone B,Full-Time,Production       ,Wireline Construction,Operator,Male,,,,,,,
2873,Jordyn,Snyder,28-Mar-22,,Production Technician I,Scott Brown,BPC,Active,Part-Time,Zone A,Full-Time,Production       ,Field Operations,Supervisor,Male,,,,,,,
2874,Alex,Collins,14-Feb-22,,Production Technician I,Tracy Scott,CCDR,Active,Part-Time,Zone A,Full-Time,Production       ,Fielders,Engineer,Male,,,,,,,
2875,Harley,Walker,25-Dec-20,13-Sep-21,Production Technician I,Wanda Murray,SVG,Active,Full-Time,Zone C,Temporary,Production       ,General - Con,Administrative,Female,,,,,,,
2876,Luka,Novak,27-Apr-23,,Production Technician I,Kim Berry,EW,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,Warehouse Technician,Female,,,,,,,
2877,Skylar,Riggs,11-Nov-22,07-Dec-22,Production Technician I,Emily Jennings,MSC,Active,Contract,Zone B,Part-Time,Production       ,Project Management - Con,Manager,Female,,,,,,,
2878,Shania,Barrera,04-May-21,12-Oct-21,Production Technician I,Michael Hopkins,TNS,Active,Part-Time,Zone A,Part-Time,Production       ,General - Sga,Contracts,Male,,,,,,,
2879,Trystan,Fernandez,20-Dec-18,,Production Technician I,Cory Freeman,PYZ,Active,Full-Time,Zone A,Full-Time,Production       ,Executive,Vp,Male,,,,,,,
2880,Aimee,Berg,11-Jun-21,03-Dec-22,Production Technician I,Rodney Grant,WBL,Active,Contract,Zone A,Temporary,Production       ,General - Con,Safety Manager,Female,,,,,,,
2881,Kyson,Scott,07-Jun-23,,Production Technician I,Marcus Lloyd,NEL,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,Laborer,Male,,,,,,,
2882,Lamar,Kirk,21-May-19,05-Jan-20,Production Technician I,Peter Norton,PL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Production       ,Shop (Fleet),Welder,Male,,,,,,,
2883,Slade,Lynn,01-Mar-19,,Production Technician II,Ashley Pearson,CCDR,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,Operator,Male,,,,,,,
2884,Riley,Leon,26-Feb-22,,Production Technician II,Larry Lewis,SVG,Active,Part-Time,Zone A,Part-Time,Production       ,Wireline Construction,Technician,Male,,,,,,,
2885,Humberto,Yoder,14-Apr-22,10-Oct-22,Production Technician II,Kelli Blair,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Production       ,Field Operations,Groundman,Male,,,,,,,
2886,Michelle,Pearson,06-Aug-20,,Production Technician II,Terry Bautista,MSC,Active,Contract,Zone A,Temporary,Production       ,Field Operations,Supervisor,Male,,,,,,,
2887,Natalya,Reyes,28-Jan-20,15-Feb-22,Production Technician II,Dylan Allen,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Production       ,Shop (Fleet),Shop,Female,,,,,,,
2888,Celia,Mcpherson,17-Apr-21,18-Mar-22,Production Technician II,Thomas Reed,PYZ,Future Start,Contract,Zone A,Temporary,Production       ,Wireless,Foreman,Female,,,,,,,
2889,Matias,Barton,29-Sep-19,28-Jun-23,Production Technician II,Brian Castillo,WBL,Future Start,Part-Time,Zone A,Temporary,Production       ,Fielders,Engineer,Female,,,,,,,
2890,Caitlyn,Vaughan,07-Oct-22,,Production Technician I,Christopher Ball,TNS,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,Director,Male,,,,,,,
2891,Addyson,Pollard,11-Aug-21,07-Nov-21,Production Technician I,Andrew Bass,PYZ,Active,Contract,Zone A,Temporary,Production       ,Wireline Construction,Laborer,Male,,,,,,,
2892,Laila,Wiggins,10-Apr-21,01-Nov-22,Production Technician I,Gregory Lee,WBL,Active,Contract,Zone A,Full-Time,Production       ,Catv,Lineman,Male,,,,,,,
2893,Terrance,Wiggins,24-Feb-22,,Production Technician I,Tasha Porter,NEL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,Foreman,Male,,,,,,,
2894,Aliza,Pace,01-Jul-22,,Production Technician I,Michael Jenkins,PL,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Foreman,Male,,,,,,,
2895,Mauricio,Stein,04-Apr-23,20-Jun-23,Production Technician I,Darlene Chambers,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Production       ,Field Operations,Top Hand,Male,,,,,,,
2896,Gia,Winters,25-Oct-21,,Production Technician I,Stephanie Hill,CCDR,Active,Full-Time,Zone B,Part-Time,Production       ,Field Operations,Laborer,Male,,,,,,,
2897,Aidyn,Cuevas,04-Mar-22,02-Jul-23,Production Technician I,Melissa Young,SVG,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Mechanic,Female,,,,,,,
2898,Angel,Santos,20-Dec-19,,Production Technician I,Kenneth Vaughn,EW,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,Coordinator,Female,,,,,,,
2899,Johnathan,Huerta,11-Sep-20,31-Mar-22,Production Technician I,Mercedes Cervantes,MSC,Active,Part-Time,Zone B,Part-Time,Production       ,Project Management - Con,Coordinator,Male,,,,,,,
2900,Katelyn,Garner,31-Oct-21,12-Jul-23,Production Technician I,Christine Owens,TNS,Active,Part-Time,Zone B,Temporary,Production       ,General - Con,Locator,Male,,,,,,,
2901,Deshawn,Ayers,21-Oct-18,24-Apr-19,Production Technician I,Yesenia Hawkins,PYZ,Active,Part-Time,Zone A,Part-Time,Production       ,Wireline Construction,Foreman,Female,,,,,,,
2902,Siena,Meadows,07-Jan-21,,Production Technician I,Rebekah Jordan,WBL,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2903,Presley,Padilla,09-Feb-23,07-May-23,Production Technician I,Christine Johnson,NEL,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,Engineer,Male,,,,,,,
2904,Marquis,Atkinson,15-Feb-20,20-Oct-20,Production Technician I,William Livingston,PL,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Production       ,Project Management - Con,Technician,Female,,,,,,,
2905,Gillian,Williams,14-Oct-22,,Production Technician II,Stacy Schmidt,PL,Active,Full-Time,Zone C,Full-Time,Production       ,Yard (Material Handling),Warehouse,Male,,,,,,,
2906,Anabel,Hanna,02-Oct-18,,Production Technician II,Anthony Mcguire,PYZ,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,Technician,Male,,,,,,,
2907,Celeste,Branch,22-Jun-20,,Production Technician II,Timothy Clark,SVG,Active,Full-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),Supervisor,Male,,,,,,,
2908,Shyanne,Cooper,19-Mar-21,,Production Technician II,Katherine Banks,TNS,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,Coordinator,Male,,,,,,,
2909,Nancy,Barrett,28-Mar-19,,Production Technician II,Michael Kim,WBL,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2910,Ronan,Burke,01-May-22,,Production Technician II,Elizabeth Jones,BPC,Active,Part-Time,Zone A,Full-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2911,Estrella,Ho,07-Aug-18,,Production Technician I,Kenneth Moore,TNS,Active,Part-Time,Zone A,Full-Time,Production       ,Finance & Accounting,Administrative,Male,,,,,,,
2912,Conor,Petty,01-May-22,,Production Technician I,William Nichols,PYZ,Active,Full-Time,Zone C,Temporary,Production       ,Project Management - Con,Field Project Manager,Male,,,,,,,
2913,Cheyanne,Munoz,03-Dec-19,,Production Technician I,Jessica Brown,WBL,Active,Full-Time,Zone B,Part-Time,Production       ,Splicing,Splicer,Male,,,,,,,
2914,Jaycee,Osborn,02-Jan-20,03-Aug-23,Production Technician I,Thomas Frederick,NEL,Active,Full-Time,Zone C,Part-Time,Production       ,Splicing,Laborer,Male,,,,,,,
2915,Jordyn,Patel,30-Apr-22,02-Aug-23,Production Technician I,James Smith,PL,Terminated for Cause,Full-Time,Zone B,Part-Time,Production       ,Field Operations,Technician,Male,,,,,,,
2916,Michael,Acosta,04-Jul-20,07-Mar-21,Production Technician I,Crystal Jones,BPC,Terminated for Cause,Part-Time,Zone C,Temporary,Production       ,General - Sga,Administrator,Male,,,,,,,
2917,Janiah,Ball,05-Feb-20,,Production Technician I,Amy Pearson,CCDR,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,Technician,Male,,,,,,,
2918,Brice,Medina,22-Dec-18,21-Jul-22,Production Technician I,Emma Wilson,SVG,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Lineman,Female,,,,,,,
2919,Ismael,Bowers,21-Apr-19,,Production Technician I,Mark Adkins,EW,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Administrative,Female,,,,,,,
2920,Caden,Silva,03-Apr-20,,Production Technician I,Gregory Palmer,MSC,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Technician,Male,,,,,,,
2921,Yadira,Dean,22-Sep-18,10-Oct-19,Production Technician I,Stephanie Perez,TNS,Active,Full-Time,Zone B,Part-Time,Production       ,Aerial,Lineman,Female,,,,,,,
2922,Miles,Roberts,14-Oct-22,06-Jul-23,Production Technician I,Carolyn Campbell,BPC,Active,Part-Time,Zone B,Full-Time,Production       ,General - Con,Laborer,Female,,,,,,,
2923,Joel,Spence,12-Feb-22,22-Sep-22,Production Technician I,Norma Parker,CCDR,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,Technician,Female,,,,,,,
2924,Kole,Garrison,23-Mar-21,20-Jul-23,Production Technician I,Anna Ashley,EW,Voluntarily Terminated,Contract,Zone B,Part-Time,Production       ,Field Operations,Foreman,Male,,,,,,,
2925,Kaylin,Andersen,30-Aug-18,11-Jul-21,Production Technician II,Monica Jackson,CCDR,Active,Part-Time,Zone B,Temporary,Production       ,General - Sga,Administrator,Male,,,,,,,
2926,Yareli,Valdez,10-Dec-22,02-Jul-23,Production Technician II,Sandy Jones,SVG,Leave of Absence,Part-Time,Zone B,Temporary,Production       ,Field Operations,Driver,Male,,,,,,,
2927,Rubi,Sanford,04-Feb-23,25-Jul-23,Production Technician II,Thomas Williams,EW,Leave of Absence,Part-Time,Zone A,Part-Time,Production       ,General - Sga,Supervisor,Male,,,,,,,
2928,Jayden,Bolton,10-Jan-21,,Production Technician II,Jeffrey Garcia,MSC,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,Lineman,Female,,,,,,,
2929,Izabella,Watson,19-Aug-20,14-Nov-21,Production Technician II,Richard Reynolds,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Production       ,Field Operations,Laborer,Female,,,,,,,
2930,Jon,Galvan,21-Apr-23,,Production Technician II,Victoria Andersen,PYZ,Active,Part-Time,Zone A,Full-Time,Production       ,Wireless,Supervisor,Female,,,,,,,
2931,Halle,Chan,29-Jan-20,09-Jan-21,Production Technician I,Sarah Cortez,MSC,Terminated for Cause,Full-Time,Zone B,Temporary,Production       ,Field Operations,Technician,Male,,,,,,,
2932,Braeden,Moss,19-Aug-21,25-May-23,Production Technician I,Lynn Beasley DVM,TNS,Terminated for Cause,Part-Time,Zone A,Full-Time,Production       ,Finance & Accounting,Intern,Male,,,,,,,
2933,Fernando,Mcdowell,18-Mar-21,,Production Technician I,Brandon Walter,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,Wireline Construction,Laborer,Male,,,,,,,
2934,Triston,Ewing,24-Oct-21,29-Aug-22,Production Technician I,Diana Stewart,WBL,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Laborer,Male,,,,,,,
2935,Pablo,Yates,03-Oct-20,06-May-23,Production Technician I,Christopher Martin,NEL,Active,Contract,Zone B,Part-Time,Production       ,Wireline Construction,Groundman,Male,,,,,,,
2936,Jordan,Hayes,21-Feb-23,,Production Technician I,James Cole,PL,Active,Contract,Zone C,Part-Time,Production       ,General - Con,Lineman,Male,,,,,,,
2937,Kianna,Wilkerson,01-Aug-20,,Production Technician I,Amy Dominguez,BPC,Active,Contract,Zone A,Temporary,Production       ,Yard (Material Handling),Supervisor,Male,,,,,,,
2938,Paul,Steele,08-Jan-23,10-May-23,Production Technician I,Kenneth Powell,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,Aerial,Lineman,Male,,,,,,,
2939,Jason,Moyer,26-Jul-22,08-Nov-22,Production Technician I,Timothy Kidd,SVG,Active,Contract,Zone B,Full-Time,Production       ,General - Eng,Administrative,Female,,,,,,,
2940,Larissa,Taylor,31-Aug-20,09-Jun-23,Production Technician I,Dawn Stark,EW,Active,Contract,Zone A,Part-Time,Production       ,Yard (Material Handling),Supervisor,Female,,,,,,,
2941,Aryanna,Larson,05-Nov-22,22-Feb-23,Production Technician I,Lisa Griffin,MSC,Active,Part-Time,Zone B,Full-Time,Production       ,Engineers,Engineer,Male,,,,,,,
2942,Eliana,Hammond,30-May-19,08-Jan-20,Production Technician I,Susan Herrera,TNS,Active,Full-Time,Zone C,Part-Time,Production       ,General - Sga,Technician,Female,,,,,,,
2943,Adrien,Krause,09-Dec-19,,Production Technician I,Julie Larson,PYZ,Active,Full-Time,Zone B,Part-Time,Production       ,General - Sga,Laborer,Female,,,,,,,
2944,Annie,Galloway,10-May-19,,Production Technician I,Ryan Johnson,WBL,Active,Part-Time,Zone C,Part-Time,Production       ,General - Eng,Engineer,Female,,,,,,,
2945,Kamryn,Mckinney,03-Sep-19,18-Mar-22,Production Technician I,Emily King,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,Production       ,Aerial,Foreman,Male,,,,,,,
2946,Dahlia,Waller,13-Sep-18,,Production Technician II,Gloria Taylor,BPC,Active,Contract,Zone A,Full-Time,Production       ,Splicing,Technician,Male,,,,,,,
2947,Alonzo,Bradley,10-Jun-21,,Production Technician II,Mr. David Dudley,CCDR,Active,Part-Time,Zone C,Temporary,Production       ,Wireline Construction,Foreman,Male,,,,,,,
2948,Harley,Soto,08-Oct-19,16-Jun-23,Production Technician II,Aaron Erickson,SVG,Leave of Absence,Contract,Zone B,Temporary,Production       ,Shop (Fleet),Manager,Male,,,,,,,
2949,Belen,Vasquez,03-Jun-21,14-Apr-23,Production Technician II,Roy Mora,EW,Leave of Absence,Contract,Zone A,Temporary,Production       ,Splicing,Splicer,Female,,,,,,,
2950,Charlize,Rocha,14-Sep-18,04-Jan-19,Production Technician II,James Chapman,MSC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Production       ,People Services,Manager,Female,,,,,,,
2951,Aleena,David,26-May-19,,Production Technician II,Louis Griffith,TNS,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Foreman,Female,,,,,,,
2952,Bridger,Alvarado,05-Jul-19,,Production Technician II,Michael Powell,PYZ,Active,Contract,Zone C,Full-Time,Production       ,General - Eng,Technician,Female,,,,,,,
2953,Cannon,Morgan,05-Nov-19,,Production Technician I,Nicole Henderson,TNS,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Technician,Male,,,,,,,
2954,Weston,Ramsey,22-Jul-19,18-Oct-21,Production Technician I,Ryan Larson,WBL,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,Coordinator,Female,,,,,,,
2955,Adison,Ray,21-Sep-20,22-Mar-23,Production Technician I,Carly Rogers,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,Technician,Male,,,,,,,
2956,Aarav,Espinoza,11-Nov-19,,Production Technician I,David Ali,WBL,Active,Part-Time,Zone C,Full-Time,Production       ,Engineers,Project Manager,Male,,,,,,,
2957,Destiney,Barry,08-Feb-21,,Production Technician I,Katherine Blanchard,NEL,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,Foreman,Male,,,,,,,
2958,Ulises,Herring,01-Jun-20,,Production Technician I,Dennis Simpson,PL,Active,Contract,Zone C,Full-Time,Production       ,People Services,Administration,Male,,,,,,,
2959,Marquis,Cardenas,26-Oct-22,01-Nov-22,Production Technician I,Mr. Justin Moore,BPC,Terminated for Cause,Part-Time,Zone A,Temporary,Production       ,Aerial,Lineman,Male,,,,,,,
2960,Miya,Cruz,12-Feb-19,17-Apr-23,Production Technician I,Brett Davies,CCDR,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Technician,Female,,,,,,,
2961,Erin,Floyd,19-Oct-22,22-Jul-23,Production Technician I,Susan Hahn,SVG,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2962,Gerald,Johnston,12-Dec-19,,Production Technician I,Olivia Cooper,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Engineers,Technician,Female,,,,,,,
2963,Kendrick,Snyder,29-Nov-21,,Production Technician I,Dr. Victoria Perry,MSC,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Driver,Male,,,,,,,
2964,Alyssa,Proctor,15-May-21,,Production Technician I,Elizabeth Fields,TNS,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Driller,Female,,,,,,,
2965,Manuel,Stout,27-Jan-23,06-May-23,Production Technician I,Gabriella Wilson,PYZ,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Driller,Female,,,,,,,
2966,Joanna,Bradley,03-Jul-20,02-Jul-23,Production Technician I,Eric Houston,WBL,Active,Full-Time,Zone A,Temporary,Production       ,Aerial,Laborer,Male,,,,,,,
2967,Sade,Smith,26-Dec-22,25-Jun-23,Production Technician I,Paul Gonzalez,NEL,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Administrator,Female,,,,,,,
2968,Lowan M,Biden,23-Dec-18,,Production Technician I,Taylor Grant,CCDR,Active,Part-Time,Zone B,Temporary,Production       ,General - Con,Technician,Female,,,,,,,
2969,Lauren,Peters,28-Sep-20,16-Oct-21,Production Technician II,Alexandra Riley,WBL,Voluntarily Terminated,Contract,Zone A,Part-Time,Production       ,General - Con,Laborer,Female,,,,,,,
2970,Shenice,Gold,16-Sep-20,10-Sep-21,Production Technician I,Jennifer Munoz,MSC,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,Clerk,Female,,,,,,,
2971,Brigit,McCarthy,09-Feb-20,14-Mar-21,Production Technician II,Ian Jenkins,TNS,Active,Contract,Zone C,Temporary,Production       ,Aerial,Splicer,Female,,,,,,,
2972,Cherly,Robinson,13-Feb-23,,Production Technician I,Summer Figueroa,TNS,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,Laborer,Female,,,,,,,
2973,Jacquelyn,Williams,01-Dec-19,,Production Technician I,Julia Poole,SVG,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,Flagger,Female,,,,,,,
2974,Kayla,Peterson,04-Nov-22,,Production Technician I,Dawn Soto,SVG,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2975,Bradley J,Knapp,14-Apr-21,22-Jun-22,Production Technician I,Kayla Reyes,WBL,Active,Full-Time,Zone A,Temporary,Production       ,Billable Consultants,Engineer,Male,,,,,,,
2976,Richard,Newman,13-Aug-21,12-Oct-21,Production Technician I,Jesse Bell,TNS,Leave of Absence,Full-Time,Zone A,Temporary,Production       ,Field Operations,Laborer,Male,,,,,,,
2977,Benjamin,Burkett,28-Aug-20,,Production Technician II,Phillip Hoffman,NEL,Active,Part-Time,Zone A,Temporary,Production       ,Yard (Material Handling),Supervisor,Male,,,,,,,
2978,Sam,Athwal,16-Aug-22,,Production Technician I,Jeremy Taylor,CCDR,Active,Full-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),Supervisor,Male,,,,,,,
2979,Lauren,Mahoney,26-Feb-22,,Production Technician I,Jeremy Lucas,PL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,Laborer,Female,,,,,,,
2980,Theresa,Tinto,30-Dec-19,,Production Technician I,Donna Mills,SVG,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,Technician,Female,,,,,,,
2981,Caroline,Cierpiszewski,23-Jul-22,06-Mar-23,Production Technician I,Travis Andrade,TNS,Active,Part-Time,Zone B,Full-Time,Production       ,Aerial,Foreman,Female,,,,,,,
2982,Tanya,Foreman,14-Oct-18,,Production Technician II,Kathy Hart,WBL,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,Technician,Female,,,,,,,
2983,Roger,Walker,20-Feb-21,,Production Technician II,Jeremy Alexander,PL,Active,Full-Time,Zone C,Temporary,Production       ,Splicing,Lineman,Male,,,,,,,
2984,Tayana,Jeannite,28-Mar-20,21-Nov-20,Production Technician II,Patricia Lowe,PYZ,Active,Contract,Zone B,Temporary,Production       ,Engineers,Engineer,Female,,,,,,,
2985,Anthony,Heitzman,05-Feb-19,10-Jul-20,Production Technician I,Catherine Rodriguez,SVG,Active,Contract,Zone A,Part-Time,Production       ,General - Sga,Supervisor,Male,,,,,,,
2986,Violeta,Ferreira,19-Apr-23,,Production Technician I,Melinda Davidson,NEL,Active,Full-Time,Zone B,Temporary,Production       ,General - Eng,Coordinator,Female,,,,,,,
2987,Geoff,Dickinson,24-Sep-20,,Production Technician I,Nicholas Smith,TNS,Active,Contract,Zone B,Full-Time,Production       ,Shop (Fleet),Welder,Male,,,,,,,
2988,Justice,Gentry,14-Nov-20,15-Jan-23,Production Technician I,Monica Cochran,MSC,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,Lineman,Male,,,,,,,
2989,Kason,Kramer,16-Sep-21,,Production Technician I,Brenda Duncan,TNS,Active,Contract,Zone B,Temporary,Production       ,Engineers,Project Manager,Female,,,,,,,
2990,Alfredo,Perry,21-Apr-19,,Production Technician I,Wesley Pearson,PYZ,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Laborer,Female,,,,,,,
2991,Skyler,Drake,13-Mar-20,,Production Technician I,Daniel Rowe,WBL,Active,Contract,Zone A,Full-Time,Production       ,General - Con,Technician,Female,,,,,,,
2992,Moshe,Copeland,16-Apr-22,20-Apr-23,Production Technician I,Brittney Stone,NEL,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2993,Harley,Nunez,18-Mar-19,23-Nov-22,Production Technician I,Pamela Suarez,PL,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Technician,Male,,,,,,,
2994,Sammy,Walter,18-Feb-22,,Production Technician I,Tiffany Smith,BPC,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,Engineer,Male,,,,,,,
2995,Ronnie,Haas,03-Sep-18,29-Nov-18,Production Technician I,Jason Huber,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Technician,Male,,,,,,,
2996,Kira,Robertson,15-Jun-22,16-Aug-22,Production Technician I,Zachary Hill,SVG,Active,Contract,Zone B,Temporary,Production       ,General - Con,Locator,Female,,,,,,,
2997,Jaqueline,Ford,14-Feb-22,,Production Technician I,Danny Young,EW,Active,Contract,Zone B,Part-Time,Production       ,General - Con,Operator,Female,,,,,,,
2998,Trace,Cherry,09-Jul-23,,Production Technician I,Kenneth Huff,MSC,Active,Contract,Zone C,Part-Time,Production       ,General - Con,Groundman,Male,,,,,,,
2999,Travis,Cardenas,28-Oct-18,04-Aug-19,Production Technician I,Charles Brock,TNS,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,Project Manager,Male,,,,,,,
3000,Reyna,Hicks,09-Jul-22,,Production Technician I,Lori Morton,PYZ,Active,Contract,Zone B,Full-Time,Production       ,Isp,Technician,Male,,,,,,,
3001,Trent,Sandoval,27-Sep-18,12-Dec-22,Production Technician I,Thomas Nguyen,WBL,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Laborer,Male,,,,,,,
3002,Reginald,Dougherty,27-Oct-20,,Production Technician II,Miss Angel Elliott,BPC,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,Laborer,Female,,,,,,,
3003,Paul,Greer,01-Oct-21,,Production Technician II,Dwayne Johnson,CCDR,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Groundman,Female,,,,,,,
3004,Tiara,Velez,29-Aug-19,19-Jun-22,Production Technician II,Lisa Walters,EW,Active,Full-Time,Zone B,Full-Time,Production       ,General - Con,Laborer,Female,,,,,,,
3005,Mareli,Wilson,29-Dec-20,,Production Technician II,Brandon Coleman,MSC,Active,Contract,Zone C,Part-Time,Production       ,General - Con,Technician,Female,,,,,,,
3006,Efrain,Underwood,04-Oct-22,,Production Technician II,Michael Smith,NEL,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
3007,Madeline,Powell,21-Mar-19,25-Sep-22,Production Technician II,Gabriela Boyd,PL,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,Technician,Female,,,,,,,
3008,Alfred,Goodman,03-Apr-20,27-Dec-21,Production Technician II,Kevin Robertson,PYZ,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,Construction Manager,Female,,,,,,,
3009,Aracely,Kelly,02-Jun-19,14-Jul-21,Production Technician I,Tony Moyer,EW,Active,Part-Time,Zone C,Part-Time,Production       ,Billable Consultants,Engineer,Male,,,,,,,
3010,Morgan,Velazquez,31-May-19,04-Sep-20,Production Technician I,Heidi Ruiz,MSC,Leave of Absence,Part-Time,Zone C,Temporary,Production       ,General - Con,Flagger,Male,,,,,,,
3011,Isla,Becker,06-Jan-20,04-May-20,Production Technician I,Valerie Gallagher,TNS,Leave of Absence,Part-Time,Zone A,Full-Time,Production       ,Engineers,Engineer,Female,,,,,,,
3012,Scott,Sanford,19-Aug-18,18-Feb-21,Production Technician I,Walter Sanchez,BPC,Leave of Absence,Contract,Zone A,Temporary,Production       ,General - Sga,Manager,Female,,,,,,,
3013,Deja,Ritter,18-May-19,,Production Technician I,Misty Preston,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,Splicing,Splicer,Female,,,,,,,
3014,Amelia,Gamble,23-Nov-22,09-Dec-22,Production Technician I,Danielle Long,EW,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Flagger,Male,,,,,,,
3015,Pranav,Middleton,02-Dec-20,,Production Technician I,Michael Hendricks,MSC,Active,Part-Time,Zone C,Part-Time,Production       ,General - Sga,Clerk,Male,,,,,,,
3016,Moshe,Hunter,05-Jan-22,,Production Technician I,Ashley Hill,NEL,Active,Part-Time,Zone A,Part-Time,Production       ,Finance & Accounting,Accounting,Male,,,,,,,
